fetch_utc,fetch_istanbul,parkID,parkName,district,lat,lng,capacity,emptyCapacity,occupancy,parkType,isOpen,freeTime,workHours
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3068,15 Temmuz Şehitler Meydanı Zeminaltı Otoparkı,ÜMRANİYE,41.0246,29.0915,1029,595,434,KAPALI OTOPARK,0,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2338,19 Mayıs Açık,ŞİŞLİ,41.0563,28.9941,65,0,65,AÇIK OTOPARK,1,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1751,4.Levent PD Açık Otoparkı,KAĞITHANE,41.0836,29.0081,236,1,235,AÇIK OTOPARK,1,5,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3328,4.Levent Servis ve Turizm Araçları Açık Otoparkı,ŞİŞLİ,41.0841,29.0054,300,1,299,AÇIK OTOPARK,1,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3412,5. Levent Gaziosmanpaşa Adliyesi Yanı Açık Otoparkı,EYÜP,41.0927,28.9494,250,204,46,AÇIK OTOPARK,0,15,07:00-23:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,104,Abide-i Hürriyet Caddesi 5,ŞİŞLİ,41.0619,28.9876,40,1,39,YOL ÜSTÜ,0,15,08:00-17:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2452,Acıbadem Açık Otoparkı,ÜSKÜDAR,41.0157,29.0574,100,1,99,AÇIK OTOPARK,0,0,06:30-16:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,346,Ada Karşısı Cep 2,BEŞİKTAŞ,41.072,29.045,30,1,29,YOL ÜSTÜ,0,15,08:00-23:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1663,Akasyalı Sokak Tenis Kulubü Önü 2,BEŞİKTAŞ,41.0867,29.0109,45,1,44,YOL ÜSTÜ,0,15,08:30-17:30
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,828,Akdeniz Caddesi 4,FATİH,41.0175,28.9435,27,1,26,YOL ÜSTÜ,0,15,09:00-18:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1913,Alibeyköy Cep Otogarı Açık Otoparkı,EYÜP,41.0879,28.9446,116,1,115,AÇIK OTOPARK,1,25,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1912,Alibeyköy Cep Otogarı Otobüs Otoparkı,EYÜP,41.0875,28.9449,5000,1,4999,AÇIK OTOPARK,1,60,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2562,Alibeyköy Yeşiltepe Zemin Altı Otoparkı,EYÜP,41.0797,28.938,159,57,102,KAPALI OTOPARK,0,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3201,Altınboynuz Sosyal Tesisleri,EYÜP,41.058,28.9447,70,1,69,AÇIK OTOPARK,0,15,08:00-23:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,758,Arap Camii Açık Otoparkı,BEYOĞLU,41.0227,28.9723,30,1,29,AÇIK OTOPARK,0,0,09:00-17:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1963,Aras Sokak 1,BÜYÜKÇEKMECE,41.0226,28.622,60,1,59,YOL ÜSTÜ,0,0,06:00-14:30
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2802,Arnavutköy Zemin Altı Otoparkı,ARNAVUTKÖY,41.1838,28.7396,700,1,699,KAPALI OTOPARK,1,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1797,Ataköy Atrium AVM,BAKIRKÖY,40.9881,28.8459,250,1,249,AÇIK OTOPARK,0,15,08:00-23:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2824,Ataköy Metro Durağı Yanı PD Zemin Altı Otoparkı,BAKIRKÖY,40.9904,28.8456,150,76,74,KAPALI OTOPARK,1,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,359,Atatürk Bulvarı 1,FATİH,41.0112,28.9534,20,1,19,YOL ÜSTÜ,0,0,07:30-18:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3087,Atatürk Kent Ormanı Otoparkı,SARIYER,41.136,29.0262,200,1,199,AÇIK OTOPARK,0,0,08:00-17:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1088,Avcılar İdo,AVCILAR,40.9712,28.7185,270,1,269,AÇIK OTOPARK,0,0,13:00-07:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2885,Azapkapı Haliç Metro Otoparkı,ŞİŞLİ,41.0245,28.9691,80,1,79,AÇIK OTOPARK,1,5,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2455,Azerbaycan Dostluk Parkı Zemin Altı Otoparkı,BAĞCILAR,41.0444,28.854,400,156,244,KAPALI OTOPARK,0,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2965,Bağcılar Çolakoğlu Zemin Altı Otoparkı,BAĞCILAR,41.0324,28.8345,106,1,105,KAPALI OTOPARK,1,5,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2576,Bağcılar Demirkapı Zemin Altı Otoparkı,BAĞCILAR,41.0499,28.8327,343,1,342,KAPALI OTOPARK,1,5,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3036,Bağcılar Devlet Hastanesi Yanı Zeminaltı Otoparkı,BAĞCILAR,41.0312,28.8696,1133,1,1132,KAPALI OTOPARK,1,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3071,Bağcılar Emniyet Müdürlüğü Yanı Açık Otoparkı,BAĞCILAR,41.0353,28.8598,100,61,39,AÇIK OTOPARK,1,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2873,Bağcılar Göztepe Zemin Altı,BAĞCILAR,41.0567,28.8355,120,0,120,KAPALI OTOPARK,1,5,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3187,Bağcılar Hürriyet Mahallesi Zemin Altı Otoparkı,BAĞCILAR,41.0291,28.8333,355,0,355,KAPALI OTOPARK,1,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2916,Bağcılar Kent Meydanı PD Zemin Altı Otoparkı,BAĞCILAR,41.0339,28.8556,1162,1,1161,KAPALI OTOPARK,0,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3261,Bağcılar Yenimahalle Zemin Altı Otoparkı,BAĞCILAR,41.0425,28.8395,525,267,258,KAPALI OTOPARK,1,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2820,Bağcılar Yıldıztepe Katlı Otoparkı,BAĞCILAR,41.0294,28.8556,350,1,349,KAPALI OTOPARK,1,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3447,Bahçelievler 23 Nisan Milli Egemenlik Zeminaltı Otoparkı,BAHÇELİEVLER,40.9988,28.8472,732,394,338,KAPALI OTOPARK,1,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2993,Bahçelievler Cumhuriyet Zeminaltı Otoparkı,BAHÇELİEVLER,41.0149,28.859,663,0,663,KAPALI OTOPARK,0,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2969,Bahçelievler Devlet Hastanesi Yanı Katlı Otoparkı,BAHÇELİEVLER,41.0072,28.8442,740,1,739,KAPALI OTOPARK,1,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3051,Bahçelievler Zafer Mh. Zeminaltı Otoparkı,BAHÇELİEVLER,41.0036,28.8351,200,51,149,KAPALI OTOPARK,1,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3236,Bahçeşehir Gölet Açık Otoparkı,BAŞAKŞEHİR,41.0719,28.6901,200,1,199,AÇIK OTOPARK,0,0,12:00-22:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1465,Bakırköy İdo Açık Otoparkı,BAKIRKÖY,40.9739,28.8761,160,129,31,AÇIK OTOPARK,1,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1104,Balmumcu Katlı Otoparkı,BEŞİKTAŞ,41.0636,29.0109,400,316,84,KAPALI OTOPARK,1,5,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2350,Bayrampaşa Adapark Katlı Otoparkı,BAYRAMPAŞA,41.0647,28.8875,650,1,649,KAPALI OTOPARK,0,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2892,Bayrampaşa Altıntepsi Zemin  Altı Otoparkı,BAYRAMPAŞA,41.0393,28.9029,110,0,110,KAPALI OTOPARK,0,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2909,Bayrampaşa Atatürk Parkı  Zemin Altı Otoparkı,BAYRAMPAŞA,41.0342,28.9123,442,1,441,KAPALI OTOPARK,0,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2683,Bayrampaşa Devlet Hastanesi Cep Otoparkı,BAYRAMPAŞA,41.0414,28.9031,55,45,10,AÇIK OTOPARK,0,0,08:00-19:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3301,Bayrampaşa Kocatepe Mahallesi Zemin Altı Otoparkı,BAYRAMPAŞA,41.0545,28.8964,241,0,241,KAPALI OTOPARK,1,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2053,Bayrampaşa Muratpaşa Yer Altı Otoparkı,BAYRAMPAŞA,41.047,28.9082,300,1,299,KAPALI OTOPARK,0,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3175,Bayrampaşa Spor Kompleksi Zemin Altı Otoparkı,BAYRAMPAŞA,41.0446,28.9106,205,0,205,KAPALI OTOPARK,1,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3382,Bayrampaşa Şehit Kamil Balkan Zemin Altı Otoparkı,BAYRAMPAŞA,41.0604,28.9008,235,1,234,KAPALI OTOPARK,1,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2428,Bayrampaşa Yenidoğan Mahallesi Zemin Altı Otoparkı,BAYRAMPAŞA,41.0395,28.9088,120,1,119,KAPALI OTOPARK,0,10,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2468,Bebek Açık,BEŞİKTAŞ,41.077,29.0434,30,1,29,AÇIK OTOPARK,0,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3479,Beşiktaş Halk Pazarı Açık Otoparkı,BEŞİKTAŞ,41.0496,29.0004,170,1,169,AÇIK OTOPARK,1,5,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3257,Beykoz Sahil Cep Otoparkı,BEYKOZ,41.1286,29.0953,100,1,99,AÇIK OTOPARK,0,0,08:00-00:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2273,Beykoz Sosyal Tesisleri,BEYKOZ,41.1143,29.0888,130,1,129,AÇIK OTOPARK,0,15,08:00-00:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2999,Beyoğlu Gazhane Bostan Sokak 2,BEYOĞLU,41.0389,28.9903,35,1,34,YOL ÜSTÜ,0,0,07:30-16:30
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3072,Beyoğlu Örnektepe Zemin Altı Otoparkı,BEYOĞLU,41.0543,28.9548,143,0,143,KAPALI OTOPARK,0,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1455,Bostancı Açık,KADIKÖY,40.9523,29.0902,394,86,308,AÇIK OTOPARK,0,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1456,Bostancı Sahil-Cep Açık Otoparkı,KADIKÖY,40.9545,29.0885,192,1,191,AÇIK OTOPARK,0,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2150,Bostancı Vergi Dairesi Açık Otoparkı,ATAŞEHİR,40.9625,29.1083,155,1,154,AÇIK OTOPARK,0,5,08:00-20:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2854,Bülent Ecevit Kültür Merkezi Açık Otoparkı,KARTAL,40.8852,29.1967,277,1,276,AÇIK OTOPARK,0,0,10:00-21:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2866,Büyük İstanbul Otogarı,BAYRAMPAŞA,41.0402,28.8942,1000,1,999,AÇIK OTOPARK,1,25,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1192,Büyükçamlıca Korusu Sosyal Tesisleri Önü,ÜSKÜDAR,41.0264,29.0698,204,1,203,AÇIK OTOPARK,0,0,08:00-00:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2960,Büyükçekmece Metrobüs Durağı Yanı PD Zemin Altı Otopark,BÜYÜKÇEKMECE,41.0221,28.624,448,50,398,KAPALI OTOPARK,0,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1503,Cadde Bostan Açık Otoparkı,KADIKÖY,40.9636,29.0675,66,1,65,AÇIK OTOPARK,0,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2933,Cemal Kamacı Spor Kompleksi Zemin Altı Otoparkı,KAĞITHANE,41.0536,28.9575,510,0,510,KAPALI OTOPARK,1,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2207,Cengiz Topel Yer Altı Katlı Otoparkı,ESENLER,41.0588,28.8643,144,1,143,KAPALI OTOPARK,0,15,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,2787,Cevizli Açık Otoparkı,KARTAL,40.9179,29.1712,100,91,9,AÇIK OTOPARK,0,15,08:00-19:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,782,Cihangir Caddesi 2,BEYOĞLU,41.0319,28.9862,70,1,69,YOL ÜSTÜ,0,15,09:00-19:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,1467,Cihangir Katlı Otoparkı,BEYOĞLU,41.0318,28.9858,350,0,350,KAPALI OTOPARK,1,0,24 Saat
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,535,Cihannuma Yol Üstü 1,BEŞİKTAŞ,41.0454,29.0084,35,1,34,YOL ÜSTÜ,0,0,08:00-23:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,537,Cihannuma Yol Üstü 3,BEŞİKTAŞ,41.0459,29.0087,33,1,32,YOL ÜSTÜ,0,0,08:00-23:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,539,Cihannuma Yol Üstü 5,BEŞİKTAŞ,41.0489,29.0094,24,1,23,YOL ÜSTÜ,0,0,08:00-23:00
2026-08-13T21:03:07.525751+00:00,2026-08-14T00:03:07.525751+03:00,3184,Çam Sokak 6,GÜNGÖREN,41.0121,28.8882,50,1,49,YOL ÜSTÜ,0,15,08:00-17:00
